column	ligand	receptor	value	count	source	target	tissue	region
stromal cell|innate lymphoid cell	EFNB2	EPHB3	0.186	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	EFNB1	EPHB4	0.235	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	EFNB2	EPHB4	0.125	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	FLRT2	ADGRL1	0.827	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	NRXN2	ADGRL1	1.852	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	TENM1	ADGRL1	0.121	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	TENM3	ADGRL1	0.438	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	IGF1	IGF1R	3.012	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	IGF2	IGF1R	4.942	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	LRRC4C	PTPRF	1.138	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	LRFN4	PTPRF	0.142	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	LRFN5	PTPRF	1.558	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	LRFN4	PTPRD	0.187	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	LRFN5	PTPRD	1.604	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	NECTIN3	PVR	0.248	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	CD34	SELL	5.394	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	DKK2	LRP6	0.455	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	SLIT2	ROBO1	5.348	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	SDC2	ADGRA2	1.873	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	TNFSF10	TNFRSF10D	0.993	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	TNFSF11	TNFRSF11A	0.482	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	VEGFC	FLT4	5.175	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	VEGFD	FLT4	2.706	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	CD248	IL6R	4.384	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	FLT3LG	FLT3	0.323	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	KITLG	KIT	3.294	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	COL4A1	ADGRG6	5.764	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	COL4A2	ADGRG6	6.361	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	LAMA2	ADGRG6	8.755	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	THBS1	CD36	2.855	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	THBS2	CD36	9.012	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	APP	CD74	0.904	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	APP	FPR2	1.657	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	APP	TNFRSF21	0.841	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	PI16	TNFRSF21	1.397	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	HEBP1	FPR3	1.634	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	CCL26	CCR1	2.903	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	CCL19	CCRL2	2.12	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	RARRES2	CCRL2	8.395	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	C5	C5AR2	1.558	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	C5	C5AR1	4.188	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	CSF1	CSF1R	3.118	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	EFNB1	EPHB2	2.57	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	EFNB2	EPHB2	2.461	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	EFNB1	EPHB6	0.623	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	EFNB2	EPHB6	0.513	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	TENM1	ADGRL2	0.092	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	TENM3	ADGRL2	0.409	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	LGALS3	MERTK	1.508	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	IGF1	IGF1R	3.374	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	IGF2	IGF1R	5.304	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	IGFBP3	TMEM219	1.986	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	NECTIN3	PVR	0.351	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	CNTN1	NOTCH2	1.598	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	DLL1	NOTCH2	0.933	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	JAG1	NOTCH2	2.176	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	PGF	FLT1	4.048	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	VEGFA	FLT1	2.703	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	VEGFB	FLT1	2.513	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	PGF	NRP1	2.097	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	SEMA3A	NRP1	0.36	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	VEGFA	NRP1	0.752	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	VEGFB	NRP1	0.562	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	PLAU	PLAUR	3.518	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	RARRES2	CMKLR1	7.749	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	SEMA4G	PLXNB2	0.895	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	SLITRK4	OLR1	4.046	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	THY1	ADGRE2	2.717	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	TNFSF10	TNFRSF10B	1.607	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	TNFSF11	TNFRSF11A	2.144	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	TNFSF12	TNFRSF12A	0.399	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	FLT3LG	FLT3	2.075	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	HGF	MET	0.013	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|intermediate monocyte	PTPRD	IL1RAP	0.922	48	stromal cell	intermediate monocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	CADM3	EPB41L1	1.493	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	COL4A1	ADGRG6	6.078	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	COL4A2	ADGRG6	6.675	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	LAMA2	ADGRG6	9.069	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	THBS1	CD36	1.627	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	THBS2	CD36	7.784	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	ADM	RAMP3	2.148	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	APP	CD74	1.07	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	APP	FPR2	0.948	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	APP	TNFRSF21	1.09	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	PI16	TNFRSF21	1.646	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	HEBP1	FPR3	2.855	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	CCL26	CCR1	3.02	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	CCL19	CCRL2	2.358	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	RARRES2	CCRL2	8.634	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	CCL2	ACKR1	1.268	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	C5	C5AR2	1.417	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	C5	C5AR1	2.019	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	CSF1	CSF1R	2.862	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	EFNA1	EPHA2	0.222	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	EFNA4	EPHA2	0.111	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	EFNB1	EPHA2	0.298	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	EFNB1	EPHB2	0.747	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	EFNB2	EPHB2	0.637	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	EFNB1	EPHB1	0.252	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	EFNB2	EPHB1	0.142	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	LGALS3	MERTK	2.104	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	IGF1	IGF1R	2.935	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	IGF2	IGF1R	4.865	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	IGFBP3	TMEM219	2.291	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	MDK	ALK	1.656	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	PTN	ALK	3.733	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	NECTIN3	PVR	0.59	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	PTPRS	NTRK3	4.976	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	CNTN1	NOTCH1	1.121	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	DLL1	NOTCH1	0.456	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	JAG1	NOTCH1	1.699	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	CNTN1	NOTCH2	1.5	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	DLL1	NOTCH2	0.835	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	JAG1	NOTCH2	2.078	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	DLL1	NOTCH3	0.797	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	JAG1	NOTCH3	2.04	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	PGF	FLT1	2.071	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	VEGFA	FLT1	0.726	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	VEGFB	FLT1	0.535	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	PGF	NRP1	2.554	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	SEMA3A	NRP1	0.817	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	VEGFA	NRP1	1.209	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	VEGFB	NRP1	1.018	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	PGF	NRP2	3.595	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	SEMA3C	NRP2	1.61	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	VEGFA	NRP2	2.25	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	PLAU	PLAUR	1.621	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	PDGFA	PDGFRA	0.887	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	CD34	SELP	5.359	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	RSPO3	LGR4	5.256	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	RARRES2	CMKLR1	8.327	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	SEMA4G	PLXNB2	2.126	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	SLITRK4	OLR1	2.099	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	SDC2	ADGRA2	1.833	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	THY1	ADGRE2	3.248	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	HFE	TFRC	0.784	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	TNFSF10	TNFRSF10B	1.081	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	TNFSF10	TNFRSF10D	1.055	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	TNFSF11	TNFRSF11A	0.406	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	TNFSF12	TNFRSF12A	0.89	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	WNT11	SFRP4	2.851	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	WNT5A	SFRP4	3.576	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	WNT5A	ROR2	3.402	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	CD248	IL6R	4.592	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	FLT3LG	FLT3	0.318	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	HGF	MET	0.074	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	MPZL1	MPZL1	1.111	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|macrophage	PTPRD	IL1RAP	0.81	74	stromal cell	macrophage	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	CADM3	EPB41L1	5.249	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	APP	TNFRSF21	6.952	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	PI16	TNFRSF21	7.508	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	FGF10	FGFR2	26.187	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	FGF7	FGFR2	28.506	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	CNTN1	NOTCH2	1.992	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	DLL1	NOTCH2	1.328	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	JAG1	NOTCH2	2.571	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	CNTN1	NRCAM	13.187	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	HFE	TFRC	1.376	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mast cell	KITLG	KIT	6.48	11	stromal cell	mast cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	GJA1	GJA1	1.205	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	APP	TNFRSF21	0.817	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	PI16	TNFRSF21	1.373	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	CCL26	CCR1	2.481	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	EFNA1	EPHA3	0.433	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	EFNA4	EPHA3	0.322	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	EFNA1	EPHA4	0.304	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	EFNA4	EPHA4	0.193	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	EFNB1	EPHA4	0.38	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	EFNB2	EPHA4	0.27	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	FLRT2	ADGRL1	0.734	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	NRXN2	ADGRL1	1.759	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	TENM1	ADGRL1	0.029	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	TENM3	ADGRL1	0.345	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	IGF1	IGF1R	2.969	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	IGF2	IGF1R	4.899	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	LRFN4	PTPRD	1.307	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	LRFN5	PTPRD	2.723	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	NECTIN3	PVR	0.73	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	JAG1	VASN	1.753	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	CD34	SELL	5.368	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	RARRES2	CMKLR1	7.114	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	DKK2	LRP6	0.428	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	SLIT2	ROBO1	5.346	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	SDC2	ADGRA2	2.162	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	TNFSF11	TNFRSF11A	0.591	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	FLT3LG	FLT3	0.259	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	KITLG	KIT	4.202	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature NK T cell	MPZL1	MPZL1	1.021	29	stromal cell	mature NK T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature conventional dendritic cell	COL4A1	ADGRG6	6.368	49	stromal cell	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|mature conventional dendritic cell	COL4A2	ADGRG6	6.965	49	stromal cell	mature conventional dendritic cell	lymph_node	HBM622.JXWQ.554_reg1
