column	ligand	receptor	value	count	source	target	tissue	region
effector CD8-positive, alpha-beta T cell|mature NK T cell	CCL8	CCR1	0.537	10	effector CD8-positive, alpha-beta T cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature NK T cell	LRFN4	PTPRD	1.095	10	effector CD8-positive, alpha-beta T cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature NK T cell	NLGN3	PTPRD	1.065	10	effector CD8-positive, alpha-beta T cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature NK T cell	NMU	NMUR1	1.826	10	effector CD8-positive, alpha-beta T cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature NK T cell	PDGFD	PDGFRB	0.316	10	effector CD8-positive, alpha-beta T cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature NK T cell	LTA	TNFRSF1A	0.258	10	effector CD8-positive, alpha-beta T cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature NK T cell	LTA	TNFRSF1B	0.112	10	effector CD8-positive, alpha-beta T cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature NK T cell	NCR3LG1	NCR3	0.552	10	effector CD8-positive, alpha-beta T cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature NK T cell	PECAM1	CD38	0.144	10	effector CD8-positive, alpha-beta T cell	mature NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	CLSTN1	NRXN2	4.182	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	NLGN3	NRXN2	4.15	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	NLGN4Y	NRXN2	4.193	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	CCL3	CCR1	0.349	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	CCL8	CCR1	0.044	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	EFNA5	EPHA2	3.225	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	LGALS3	MERTK	1.816	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	HLA-G	LILRB1	0.338	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	HLA-G	LILRB2	0.466	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	LRFN4	PTPRF	1.481	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	LRFN4	PTPRD	1.263	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	NLGN3	PTPRD	1.233	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	HFE	TFRC	0.099	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	LTA	TNFRSF14	0.131	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	NCR3LG1	NCR3	0.332	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	CD248	IL6R	0.073	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|mature conventional dendritic cell	CD274	CD80	0.818	17	effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|neutrophil	C5	C5AR2	0.652	7	effector CD8-positive, alpha-beta T cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|neutrophil	C5	C5AR1	3.688	7	effector CD8-positive, alpha-beta T cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|neutrophil	HLA-G	LILRB2	1.006	7	effector CD8-positive, alpha-beta T cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|neutrophil	DLL1	NOTCH2	0.1	7	effector CD8-positive, alpha-beta T cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|neutrophil	LTA	TNFRSF1A	1.167	7	effector CD8-positive, alpha-beta T cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|neutrophil	LTA	TNFRSF1B	0.753	7	effector CD8-positive, alpha-beta T cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|neutrophil	CD248	IL6R	1.282	7	effector CD8-positive, alpha-beta T cell	neutrophil	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	CCL3	CCR1	0.674	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	CCL8	CCR1	0.369	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	C5	C5AR2	0.596	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	C5	C5AR1	0.71	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	CSF1	CSF1R	2.08	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	LGALS3	MERTK	0.383	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	HLA-G	LILRB2	0.163	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	DLL1	NOTCH3	0.802	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	HFE	TFRC	0.066	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|non-classical monocyte	LTA	TNFRSF1A	0.839	10	effector CD8-positive, alpha-beta T cell	non-classical monocyte	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	CCL3	CCR3	0.498	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	CCL8	CCR3	0.193	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	CCL8	CCR2	0.711	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	HBEGF	ERBB2	0.031	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	LRFN4	PTPRF	0.044	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	TAX1BP3	ADGRB2	0.018	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	HFE	TFRC	0.135	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	WNT3	FRZB	0.148	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	WNT9A	FRZB	0.077	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	CD248	IL6R	0.328	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|plasma cell	PECAM1	CD38	1.558	11	effector CD8-positive, alpha-beta T cell	plasma cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	EFNA5	EPHA3	0.637	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	LRFN4	PTPRF	0.089	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	NMU	NMUR1	0.278	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	TAX1BP3	ADGRB1	0.017	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	HFE	TFRC	0.19	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	LTA	TNFRSF14	0.194	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	LTA	TNFRSF1B	0.478	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	WNT3	SFRP5	0.376	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	WNT9A	SFRP5	0.305	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	NCR3LG1	NCR3	0.13	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	CD248	IL6R	0.224	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|regulatory T cell	PECAM1	CD38	0.091	12	effector CD8-positive, alpha-beta T cell	regulatory T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	LRFN4	PTPRS	4.655	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	CLSTN1	NRXN2	2.213	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	NLGN3	NRXN2	2.181	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	NLGN4Y	NRXN2	2.225	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	CCL3	ACKR2	0.503	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	CCL8	ACKR2	0.198	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	EFNA5	EPHA2	0.637	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	EFNA5	EPHA3	1.687	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	EFNA5	EPHB2	0.441	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	HBEGF	EGFR	8.07	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	HBEGF	ERBB2	0.808	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	LGALS3	MERTK	0.157	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	LRFN4	PTPRD	0.703	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	NLGN3	PTPRD	0.673	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	NMU	NMUR1	0.489	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	DLL1	NOTCH2	0.42	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	DLL1	NOTCH3	1.294	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	DLL1	NOTCH4	0.099	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	ADCYAP1	ADCYAP1R1	4.168	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	PDGFA	PDGFRA	7.935	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	PDGFD	PDGFRB	6.295	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	TAX1BP3	ADGRB1	0.012	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	LTA	TNFRSF1A	0.536	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	WNT3	FRZB	0.874	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	WNT9A	FRZB	0.803	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	WNT3	SFRP1	5.958	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	WNT9A	SFRP1	5.887	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	WNT3	SFRP2	5.651	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	WNT9A	SFRP2	5.58	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	WNT3	SFRP4	0.934	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|stromal cell	WNT9A	SFRP4	0.863	31	effector CD8-positive, alpha-beta T cell	stromal cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	CCL8	CCR2	0.07	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	CCL3	CCR1	0.359	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	CCL8	CCR1	0.054	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	CCL3	CCR5	0.356	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	CCL8	CCR5	0.051	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	LRFN4	PTPRD	0.157	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	NLGN3	PTPRD	0.128	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	DLL1	NOTCH4	0.085	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	TAX1BP3	ADGRB2	0.283	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	LTA	TNFRSF1A	0.039	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
effector CD8-positive, alpha-beta T cell|type I NK T cell	LTA	TNFRSF1B	0.077	11	effector CD8-positive, alpha-beta T cell	type I NK T cell	lymph_node	HBM673.TNZM.339_reg001
endothelial cell|B cell	JAM2	JAM3	3.7	37	endothelial cell	B cell	lymph_node	HBM673.TNZM.339_reg001
endothelial cell|B cell	JAM3	JAM3	0.184	37	endothelial cell	B cell	lymph_node	HBM673.TNZM.339_reg001
endothelial cell|B cell	L1CAM	L1CAM	0.023	37	endothelial cell	B cell	lymph_node	HBM673.TNZM.339_reg001
endothelial cell|B cell	NECTIN1	CADM3	0.222	37	endothelial cell	B cell	lymph_node	HBM673.TNZM.339_reg001
endothelial cell|B cell	APP	CD74	1.988	37	endothelial cell	B cell	lymph_node	HBM673.TNZM.339_reg001
