column	ligand	receptor	value	count	source	target	tissue	region
intestinal tuft cell|monocyte	SEMA3A	NRP1	0.232	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	VEGFA	NRP1	0.246	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	VEGFA	NRP2	0.739	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	PSAP	GPR37	0.069	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	PSAP	GPR37L1	0.179	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	SEMA4G	PLXNB2	0.184	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	SDC1	ADGRA2	0.084	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	FGFR4	TGFBR3	0.405	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	TNFSF10	TNFRSF10A	0.11	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	TNFSF10	TNFRSF10B	0.212	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	TNFSF10	TNFRSF10D	0.346	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	CD47	SIRPA	0.021	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	CD96	NECTIN1	0.139	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	KLRB1	CLEC2D	0.018	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	LCN2	SLC22A17	1.08	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	PPIA	BSG	0.315	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	NECTIN2	NECTIN3	0.27	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	CEACAM1	CEACAM6	1.296	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	CEACAM5	CEACAM6	0.872	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	CEACAM1	CEACAM8	0.523	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	CEACAM5	CD1D	0.106	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	CEACAM5	CEACAM1	0.735	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	DSC2	DSG2	1.052	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	DAG1	CELSR3	0.016	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	DAG1	NRXN3	0.035	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	APP	CD74	1.446	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	APP	SORL1	1.71	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	APP	TNFRSF21	2.14	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	APLP2	PIGR	1.888	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	LRPAP1	SORT1	0.205	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	CCL14	ACKR2	0.081	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	CXCL2	DPP4	0.268	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	C5	C5AR2	0.014	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EFNA1	EPHA1	0.09	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EFNA1	EPHA2	1.112	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EFNA1	EPHA4	0.195	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EFNB2	EPHA4	0.125	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EFNA1	EPHA7	0.084	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EFNB2	EPHB2	0.213	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EFNB2	EPHB3	0.194	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EFNB2	EPHB4	0.243	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EFNB2	EPHB6	0.012	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	AREG	EGFR	0.14	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	BTC	EGFR	0.192	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	EREG	EGFR	0.15	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	HBEGF	EGFR	0.176	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	BTC	ERBB3	1.136	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	NRG2	ERBB3	1.232	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	HBEGF	ERBB2	0.462	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	FGF9	FGFR3	0.134	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	TENM1	ADGRL1	0.35	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	LGALS9	P4HB	0.73	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	LPAR1	ADGRE5	0.359	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	LPAR2	ADGRE5	0.355	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	JAG1	NOTCH1	0.074	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	JAG2	NOTCH1	0.068	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	JAG1	NOTCH2	0.88	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	JAG2	NOTCH2	0.873	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	JAG1	NOTCH4	0.017	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	JAG2	NOTCH4	0.01	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	JAG1	CD46	0.512	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	JAG1	VASN	0.017	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	JAG2	VASN	0.01	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	VEGFA	NRP2	0.106	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	PSAP	GPR37	0.052	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	PSAP	GPR37L1	0.124	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	SEMA4G	PLXNB2	0.367	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	TNFSF10	TNFRSF10A	0.37	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	TNFSF10	TNFRSF10B	0.465	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	TNFSF10	TNFRSF10C	0.129	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	TNFSF10	TNFRSF10D	0.144	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	TNFSF10	TNFRSF11B	0.142	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	CD96	NECTIN1	0.345	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	KLRB1	CLEC2D	0.013	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|paneth cell of colon	PPIA	BSG	0.912	59	intestinal tuft cell	paneth cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|plasma cell	APP	CD74	1.966	4	intestinal tuft cell	plasma cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|plasma cell	JAG1	CD46	0.344	4	intestinal tuft cell	plasma cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|plasma cell	CD96	NECTIN1	0.936	4	intestinal tuft cell	plasma cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|plasma cell	PPIA	BSG	0.338	4	intestinal tuft cell	plasma cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	CDH1	KLRG1	0.086	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	NECTIN2	NECTIN3	0.482	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	CEACAM1	CEACAM6	0.672	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	CEACAM5	CEACAM6	0.247	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	CEACAM1	SELE	0.523	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	CEACAM5	CD1D	0.231	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	CEACAM5	CEACAM1	0.1	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	DSC2	DSG2	1.261	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	DAG1	CELSR3	0.01	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	APP	CD74	1.454	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	APP	SORL1	1.544	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	APP	TNFRSF21	1.727	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	APLP2	PIGR	2.658	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	LRPAP1	SORT1	0.235	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	CCL14	ACKR2	0.021	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	CXCL2	DPP4	0.177	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	PF4	CXCR3	0.114	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	C5	C5AR2	0.015	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	C5	C5AR1	0.016	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	EFNA1	EPHA1	0.427	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	EFNA1	EPHA2	0.453	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	EFNA1	EPHA4	0.114	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	EFNB2	EPHA4	0.044	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	EFNB2	EPHB2	1.396	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	EFNB2	EPHB3	0.536	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	EFNB2	EPHB4	0.157	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	AREG	EGFR	0.221	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	BTC	EGFR	0.273	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	EREG	EGFR	0.231	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	HBEGF	EGFR	0.256	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	BTC	ERBB3	0.808	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	NRG2	ERBB3	0.904	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	HBEGF	ERBB2	0.599	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	FGF9	FGFR3	0.097	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	TENM1	ADGRL1	0.297	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	LGALS9	P4HB	0.766	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	LEFTY1	TDGF1	0.192	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	LPAR1	ADGRE5	0.436	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	LPAR2	ADGRE5	0.432	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	JAG1	NOTCH1	0.309	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	JAG2	NOTCH1	0.302	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	JAG1	NOTCH2	0.134	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	JAG2	NOTCH2	0.127	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	JAG1	CD46	0.624	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	JAG1	VASN	0.02	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|transit amplifying cell of colon	JAG2	VASN	0.013	60	intestinal tuft cell	transit amplifying cell of colon	large_intestine	HBM972.WNBG.933_reg001
